mass_B
t	x	y
3,232	56,46	-20,76
3,266	60,27	-19,39
3,299	61,92	-20,03
3,332	61,06	-20,56
3,366	62,76	-20,21
3,399	67,42	-19,05
3,432	66,64	-19,76
3,466	68,29	-19,74
3,499	69,92	-19,73
3,532	71,80	-19,79
3,565	73,76	-19,85
3,599	75,62	-19,87
3,632	77,77	-20,01
3,665	79,78	-20,31
3,699	81,80	-21,63
3,732	83,20	-19,83
3,765	85,81	-20,95
3,799	89,17	-20,72
3,832	89,38	-21,63
3,865	91,04	-21,64
3,899	93,02	-21,66
3,932	95,17	-21,57
3,965	97,31	-21,61
3,999	99,34	-21,34
4,032	101,7	-21,30
4,065	103,5	-21,33
4,099	107,9	-21,06
4,132	108,3	-20,22
4,165	110,5	-19,81
4,199	114,5	-19,41
4,232	114,6	-19,57
4,265	116,8	-19,19
4,299	119,3	-19,19
4,332	121,6	-19,04
4,365	123,6	-18,96
4,399	126,0	-19,27
4,432	130,3	-19,34
4,465	131,1	-19,42
4,498	133,8	-19,44
4,532	136,5	-19,54
4,565	139,0	-19,66
4,598	141,5	-19,94
4,632	144,8	-20,16
4,665	146,4	-20,74
4,698	149,0	-21,21
4,732	152,7	-22,33
4,765	154,4	-21,75
4,798	156,8	-22,09
4,832	158,8	-22,95
4,865	162,0	-23,48
4,898	164,8	-23,68
4,932	167,4	-23,87
4,965	169,7	-24,13
5,032	177,4	-22,96
5,065	181,8	-20,78
5,098	188,1	-21,42
5,132	183,6	-23,84
5,165	186,4	-23,66
5,198	189,1	-23,56
5,232	192,3	-23,26
5,265	193,4	-22,53
5,298	199,1	-22,10
5,331	199,6	-22,75
5,365	203,3	-23,59
5,398	205,1	-22,12
5,432	210,2	-20,95
5,465	217,7	-17,23
5,498	219,8	-16,97
5,532	223,0	-17,18
5,565	225,5	-16,52
5,598	229,1	-17,00
5,631	232,2	-17,05
5,665	236,0	-19,31
5,698	238,6	-17,10
5,731	242,1	-17,22
5,765	244,8	-17,45
5,798	248,2	-17,46
5,831	252,0	-18,35
5,865	254,2	-17,73
5,898	258,4	-18,87
5,931	260,7	-18,89
5,965	264,9	-19,70
5,998	267,7	-20,57
6,031	272,9	-21,63
6,065	275,2	-21,03
6,098	277,5	-21,57
6,131	280,8	-21,69
6,165	283,8	-22,00
6,198	287,1	-21,77
6,231	290,5	-21,99
6,265	294,2	-21,23
6,298	298,0	-21,56
6,331	301,5	-21,50
6,365	305,1	-21,52
6,398	308,3	-21,46
6,431	311,9	-21,32
6,465	315,6	-21,25
6,498	319,0	-20,86
6,531	322,2	-20,37
6,565	326,3	-20,13
6,598	330,9	-19,74
6,631	335,2	-19,39
6,664	339,5	-19,31
6,698	343,9	-18,91
6,731	346,8	-18,14
6,764	351,3	-18,34
6,798	355,3	-18,64
6,831	359,3	-18,43
6,864	363,2	-18,52
6,898	366,7	-18,19
6,931	370,5	-17,65
6,964	374,8	-17,21
6,998	379,1	-17,20
7,031	383,1	-17,35
7,064	387,1	-17,18
7,098	390,7	-17,06
7,131	394,8	-17,07
7,164	399,0	-17,02
7,198	403,2	-17,07
7,231	407,6	-17,05
7,264	411,5	-17,11
7,298	416,2	-18,16
7,331	420,5	-18,63
7,364	425,1	-19,03
7,398	429,4	-19,10
7,431	434,0	-19,47
7,464	438,1	-19,48
7,498	442,5	-19,53
7,531	446,9	-20,53
7,564	451,4	-21,07
7,597	456,1	-21,62
7,631	460,7	-21,47
7,664	465,3	-21,96
7,697	469,2	-21,52
7,731	473,4	-21,63
7,764	477,9	-22,03
7,797	483,3	-22,38
7,831	486,9	-22,12
7,864	491,0	-21,81
7,897	495,7	-21,70
7,931	500,1	-21,81
7,964	504,9	-21,90
7,997	510,1	-21,75
8,031	514,8	-21,83
8,064	519,6	-22,45
8,097	523,7	-22,13
8,131	528,4	-21,58
8,164	533,0	-21,40
8,197	538,1	-21,31
8,231	542,9	-21,23
8,264	547,8	-21,09
8,297	553,0	-21,05
8,331	557,6	-21,16
8,364	562,4	-21,07
8,397	567,4	-20,87
8,431	572,6	-21,15
8,464	577,4	-20,76
8,497	582,2	-20,55
8,531	586,9	-20,91
8,564	592,0	-20,81
8,597	597,0	-21,01
8,630	602,2	-21,00
8,664	607,5	-20,88
8,697	613,0	-18,45
8,730	617,6	-14,73
8,764	622,6	-13,32
8,797	627,6	-13,05
8,830	633,1	-13,01
8,864	638,3	-13,00
8,897	643,0	-13,39
8,930	648,4	-13,27
8,964	653,3	-13,09
8,997	658,5	-13,35
9,030	663,7	-14,82
9,064	669,3	-15,56
9,097	674,4	-16,52
9,130	679,1	-17,45
9,164	684,9	-18,87
9,197	690,0	-19,61
9,230	696,2	-20,41
9,264	701,3	-21,38
9,297	706,6	-22,22
9,330	711,8	-23,48
9,364	716,9	-23,61
9,397	723,4	-24,65
9,430	728,3	-24,31
9,464	733,7	-24,44
9,497	740,3	-25,58
9,530	746,0	-27,46
9,564	751,5	-28,90
9,597	758,1	-30,91
9,630	762,3	-31,87
9,663	767,4	-32,82
9,697	773,2	-32,39
9,730	777,5	-32,55
9,763	784,1	-32,99
9,797	790,4	-33,01
9,830	795,5	-32,82
9,863	801,0	-32,58
9,897	806,9	-32,45
9,930	812,2	-32,20
9,963	817,8	-32,15
9,997	825,5	-32,97
10,030	829,9	-32,73
10,063	835,4	-32,90
10,097	843,5	-33,81
10,130	847,2	-32,62
10,163	854,4	-32,63
10,197	861,0	-32,42
10,230	867,4	-32,61
10,263	872,3	-32,49
10,297	878,3	-32,56
10,330	885,0	-32,26
10,363	890,2	-31,26
10,397	897,3	-31,80
10,430	903,2	-31,57
10,463	908,2	-32,36
10,497	914,6	-34,74
10,530	921,9	-34,48
10,563	929,1	-34,36
10,596	933,8	-34,20
10,630	940,3	-34,24
10,663	946,6	-34,24
10,696	953,1	-34,42
10,730	959,4	-34,38
10,763	964,6	-34,15
10,796	969,8	-34,37
10,830	973,7	-34,57
10,863	980,4	-34,88
10,896	986,6	-35,19
10,930	995,7	-36,26
10,963	1,004E3	-36,74
10,996	1,012E3	-36,89
11,030	1,018E3	-37,52
11,063	1,024E3	-38,21
11,096	1,031E3	-38,45
11,130	1,037E3	-38,65
11,163	1,044E3	-38,76
11,196	1,051E3	-38,70
11,230	1,058E3	-38,86
11,263	1,065E3	-39,38
11,296	1,072E3	-39,97
11,330	1,079E3	-40,54
11,363	1,087E3	-40,71
11,396	1,094E3	-40,83
11,430	1,100E3	-40,81
11,463	1,107E3	-40,82
11,496	1,113E3	-41,07
11,530	1,122E3	-42,38
11,563	1,128E3	-42,59
11,596	1,134E3	-42,84
11,629	1,140E3	-42,99
11,663	1,146E3	-43,04
11,696	1,156E3	-44,54
11,729	1,162E3	-44,69
11,763	1,168E3	-44,94
11,796	1,174E3	-45,46
11,829	1,183E3	-46,56
11,863	1,190E3	-46,88
11,896	1,196E3	-47,17
11,929	1,202E3	-47,36
11,963	1,208E3	-47,52
11,996	1,214E3	-47,76
12,029	1,226E3	-48,79
12,063	1,234E3	-49,34
12,096	1,242E3	-49,61
12,129	1,249E3	-49,82
12,163	1,267E3	-50,25
12,196	1,272E3	-50,65
12,229	1,277E3	-48,49
12,263	1,283E3	-51,73
12,296	1,278E3	-49,77
12,329	1,273E3	-49,33
12,363	1,268E3	-48,89
12,396	1,261E3	-49,78
12,429	1,247E3	-47,78
12,463	1,245E3	-42,28
12,496	1,236E3	-43,00
12,529	1,230E3	-41,07
12,562	1,224E3	-38,38
12,596	1,220E3	-36,36
12,629	1,210E3	-34,04
12,662	1,207E3	-32,26
12,696	1,198E3	-29,32
12,729	1,195E3	-26,22
12,762	1,185E3	-22,54
12,796	1,177E3	-19,26
12,829	1,171E3	-16,94
12,862	1,158E3	-13,91
12,896	1,156E3	-14,14
12,929	1,149E3	-9,858
12,962	1,141E3	-8,948
12,996	1,130E3	-5,266
13,029	1,124E3	-2,344
13,062	1,118E3	1,823
13,096	1,110E3	6,227
13,129	1,102E3	9,428
13,162	1,096E3	12,04
13,196	1,088E3	6,916
13,229	1,074E3	7,787
13,262	1,075E3	5,980
13,296	1,068E3	8,049
13,329	1,065E3	6,850
13,362	1,057E3	7,015
13,396	1,051E3	8,852
13,429	1,044E3	8,893
13,462	1,039E3	9,082
13,496	1,032E3	9,542
13,529	1,025E3	9,533
13,562	1,017E3	10,51
13,595	1,011E3	9,155
13,629	1,006E3	7,614
13,662	999,9	6,326
13,695	992,8	3,518
13,729	986,7	-0,147
13,762	980,1	-1,152
13,795	974,1	-5,795
13,829	968,2	-8,646
13,862	961,9	-11,05
13,895	955,4	-13,89
13,929	949,4	-17,14
13,962	942,4	-19,58
13,995	934,9	-23,07
14,029	929,9	-25,68
14,062	925,5	-27,85
14,095	915,2	-29,85
14,129	908,6	-32,20
14,162	900,3	-33,91
14,195	895,0	-36,59
14,229	894,3	-40,72
14,262	891,5	-41,83
14,295	885,9	-42,25
14,329	879,4	-44,78
14,362	872,6	-45,69
14,395	865,1	-48,74
14,429	857,3	-48,15
14,462	854,1	-48,14
14,495	847,9	-48,89
14,529	840,4	-50,68
14,562	834,9	-50,87
14,595	832,8	-50,60
14,628	822,7	-55,54
14,662	814,5	-57,74
14,695	812,4	-59,79
14,728	807,9	-56,27
14,762	801,7	-56,37
14,795	794,9	-56,49
14,828	793,0	-54,24
14,862	786,9	-53,70
14,895	779,0	-45,84
14,928	776,2	-43,05
14,962	768,5	-36,54
14,995	766,1	-31,26
15,028	765,2	-27,86
15,062	763,0	-25,00
15,095	758,8	-20,67
15,128	754,1	-14,97
15,162	737,7	-9,160
15,195	728,0	-5,422
15,228	725,7	-2,448
15,262	719,8	-0,788
15,295	717,2	4,931
15,328	711,8	7,839
15,362	706,7	11,00
15,395	701,7	13,35
15,428	695,2	15,59
15,462	690,9	18,09
15,495	685,5	21,32
15,528	680,6	22,58
15,562	675,5	25,58
15,595	670,6	31,48
15,628	666,0	34,97
15,661	660,4	36,84
15,695	655,8	35,81
15,728	651,2	35,45
15,761	646,7	33,76
15,795	642,4	31,99
15,828	637,9	30,92
15,861	632,4	28,80
15,895	627,5	26,80
15,928	623,2	24,41
15,961	618,7	20,84
15,995	613,1	18,97
16,028	608,6	15,84
16,061	603,7	13,18
16,095	598,7	9,587
16,128	594,8	6,708
16,161	590,3	4,456
16,195	586,6	2,939
16,228	580,8	-2,481
16,261	576,2	-4,577
16,295	572,0	-7,112
16,328	567,2	-9,515
16,361	562,9	-11,79
16,395	558,4	-13,04
16,428	554,1	-14,57
16,461	550,4	-16,08
16,495	545,6	-16,50
16,528	541,3	-16,95
16,561	537,1	-16,84
16,594	532,4	-16,58
16,628	528,9	-17,79
16,661	524,3	-18,48
16,728	516,4	-17,09
16,761	512,5	-14,83
16,795	508,8	-12,57
16,828	504,8	-10,33
16,861	501,3	-8,186
16,894	497,9	-5,162
16,928	493,6	-1,929
16,961	489,1	1,648
16,994	485,6	4,951
17,028	481,8	8,859
17,061	478,6	12,67
17,094	474,6	16,61
17,128	470,5	21,97
17,161	465,9	25,10
17,194	461,8	27,19
17,228	457,6	29,26
17,261	453,9	31,00
17,294	450,3	33,71
17,328	445,6	34,59
17,361	442,7	35,66
17,394	438,9	35,68
17,428	435,0	35,56
17,461	431,3	35,41
17,494	429,1	35,19
17,528	424,4	33,37
17,561	420,2	31,38
17,594	417,0	29,42
17,628	414,4	27,64
17,661	411,0	24,84
17,694	407,5	22,00
17,728	403,5	18,36
17,761	400,2	15,54
17,794	396,0	11,88
17,828	393,6	8,967
17,861	389,3	5,238
17,894	386,6	2,578
17,927	382,3	-1,313
17,961	379,7	-3,512
17,994	375,6	-6,794
18,027	372,6	-9,342
18,061	368,7	-11,91
18,094	365,8	-14,00
18,127	362,9	-14,81
18,161	359,6	-15,57
18,194	356,1	-15,28
18,227	353,1	-16,13
18,261	349,7	-15,70
18,294	347,3	-14,67
18,327	344,2	-13,09
18,361	341,1	-11,03
18,394	338,5	-9,737
18,427	338,9	-6,240
18,461	332,6	-4,125
18,494	329,9	-1,422
18,527	326,9	2,441
18,561	324,3	6,456
18,594	321,9	10,03
18,627	318,0	13,17
18,661	315,6	17,22
18,694	316,1	21,00
18,727	309,6	23,71
18,761	306,0	26,47
18,794	304,2	29,01
18,827	301,8	30,84
18,860	297,7	31,97
18,894	294,1	32,67
18,927	293,1	33,24
18,960	288,6	33,12
18,994	290,0	32,14
19,027	284,6	31,75
19,060	281,8	30,10
19,094	278,9	28,37
19,127	276,6	26,17
19,160	274,6	23,81
19,194	271,9	20,43
19,227	269,6	17,45
19,260	267,0	14,10
19,294	264,8	9,560
19,327	262,0	7,664
19,360	259,4	3,002
19,394	256,5	1,190E-2
19,427	255,4	-2,874
19,460	251,0	-5,681
19,494	248,3	-7,385
19,527	246,3	-8,869
19,560	244,3	-10,78
19,594	240,4	-10,94
19,627	241,2	-13,34
19,660	237,1	-13,70
19,694	233,1	-10,53
19,727	232,6	-10,01
19,760	233,6	-10,89
19,794	226,9	-5,955
19,827	225,5	-3,764
19,860	224,8	-0,946
19,893	221,9	2,391
19,927	221,1	5,501
19,960	218,4	9,397
19,993	216,0	13,23
20,027	216,9	15,94
20,060	212,9	20,55
20,093	210,8	24,11
20,127	208,7	26,65
20,160	206,7	28,96
20,193	204,8	30,97
20,227	203,0	32,58
20,260	200,7	33,28
20,293	198,8	33,77
20,327	197,0	33,09
20,360	195,7	32,28
20,393	193,9	30,92
20,427	192,0	28,65
20,460	193,2	24,43
20,493	191,9	21,20
20,527	187,5	19,93
20,560	189,9	13,86
20,593	184,9	12,14
20,627	182,2	8,755
20,660	181,5	5,099
20,693	180,0	1,033
20,727	177,7	-1,763
20,760	177,6	-5,026
20,793	175,5	-7,647
20,827	174,5	-9,864
20,860	174,1	-11,81
20,893	171,0	-12,09
20,926	169,3	-12,19
20,960	169,6	-12,23
20,993	168,9	-12,35
21,026	169,7	-11,47
21,060	168,7	-9,114
21,093	163,6	-3,269
21,126	165,9	-0,227
21,160	160,9	3,514
21,193	160,3	5,301
21,226	159,5	10,39
21,260	159,5	12,50
21,293	155,9	17,81
21,326	156,7	19,56
21,360	154,5	22,73
21,393	153,0	26,57
21,426	150,4	28,55
21,460	150,7	25,99
21,493	148,2	30,50
21,526	148,1	34,61
21,560	146,4	30,25
21,593	145,9	28,72
21,626	145,2	26,56
21,660	144,4	24,33
21,693	144,2	20,72
21,726	144,2	16,86
21,760	144,4	12,75
21,793	144,1	8,933
21,826	142,5	5,597
21,860	143,1	1,935
21,893	142,6	-2,222
21,926	139,7	-3,944
21,959	138,4	-6,426
21,993	138,6	-9,367
22,026	138,1	-9,961
22,059	136,7	-10,53
22,093	135,9	-10,43
22,126	135,9	-10,21
22,159	134,1	-8,357
22,193	135,5	-7,724
22,226	133,1	-4,495
22,259	133,3	-1,679
22,293	132,4	1,921
22,326	133,2	5,008
22,359	132,0	9,244
22,426	130,8	17,25
22,459	130,9	20,42
22,493	129,0	23,47
22,526	129,0	26,73
22,559	128,4	28,84
22,593	128,3	30,68
22,626	128,2	31,15
22,659	127,6	31,18
22,693	127,3	31,00
22,726	127,1	29,44
22,759	127,0	28,10
22,793	127,0	26,15
22,826	127,3	22,95
22,859	127,0	19,78
22,893	127,4	15,82
22,926	126,8	12,74
22,959	127,3	9,033
22,993	127,6	5,140
23,026	126,8	2,062
23,059	127,5	-1,376
23,093	127,1	-3,835
23,126	127,1	-5,927
23,159	128,0	-7,948
23,192	127,2	-8,139
23,226	127,3	-8,180
23,259	128,5	-7,962
23,292	127,1	-6,417
23,326	127,2	-4,271
23,359	128,6	-2,209
23,392	129,3	0,470
23,426	128,6	4,190
23,459	129,8	7,237
23,492	129,7	11,33
23,526	129,4	15,16
23,559	131,1	18,49
23,592	131,1	22,04
23,626	131,4	25,20
23,659	131,0	27,76
23,692	131,6	30,23
23,726	132,2	31,54
23,759	133,0	32,59
23,792	133,6	33,29
23,826	133,8	32,81
23,859	137,8	29,47
23,892	138,4	27,69
23,926	139,8	25,25
23,959	142,2	20,71
23,992	142,2	19,08
24,026	141,4	16,29
24,059	140,6	13,90
24,092	144,1	9,131
24,125	142,4	7,049
24,159	141,8	4,142
24,192	143,6	0,507
24,225	143,9	-1,920
24,259	144,4	-4,081
24,292	145,3	-5,822
24,325	147,2	-7,600
24,359	147,3	-7,911
24,392	148,5	-8,014
24,425	150,8	-7,822
24,459	150,6	-6,011
24,492	152,3	-4,165
24,525	154,1	-1,948
24,559	156,0	0,681
24,592	156,7	4,566
24,625	156,9	8,687
24,659	159,3	11,77
24,692	162,8	14,59
24,725	163,6	12,48
24,759	165,1	18,21
24,792	163,4	25,53
24,825	168,2	26,88
24,859	168,7	29,12
24,892	167,2	30,51
24,925	167,9	34,26
24,959	171,5	31,60
24,992	170,7	35,02
25,025	172,2	34,78
25,059	174,0	33,07
25,092	175,6	31,03
25,125	176,8	28,75
25,158	178,2	25,98
25,192	180,5	22,47
25,225	182,4	18,84
25,258	183,2	17,18
25,292	187,3	5,726
25,325	190,9	3,258
25,358	189,6	4,953
25,392	192,4	-1,571
25,425	193,6	-3,858
25,458	194,8	-5,884
25,492	194,5	-4,161
25,525	196,6	-5,962
25,558	196,8	-6,283
25,592	200,5	-7,530
25,625	202,7	-7,698
25,658	202,9	-6,050
25,692	204,3	-4,400
25,725	209,9	-4,986
25,758	212,6	-4,166
25,792	210,6	2,608
25,825	213,6	5,385
25,858	216,1	8,301
25,892	217,7	11,58
25,925	219,7	15,55
25,958	222,1	18,93
25,992	224,0	22,24
26,025	226,3	24,95
26,058	228,5	28,60
26,091	230,6	31,07
26,125	234,1	27,64
26,158	236,8	31,15
26,191	237,2	35,94
26,225	241,9	32,66
26,258	240,3	37,53
